,_unit_id,_golden,_unit_state,_trusted_judgments,verify_relationship,verify_relationship:confidence,chemical_id,chemical_name,disease_id,disease_name,form_sentence,pmid,relation_pair_id,uniq_id
3664,3664,0,0,5,1,1.0,915,315,165,1093,2407,18471462,1643,2902
3665,3665,0,0,5,1,1.0,42,947,586,391,672,18517036,1645,2903
3666,3666,0,0,5,1,1.0,42,947,586,382,789,18517036,1645,2904
3667,3667,0,0,5,1,1.0,42,242,586,1598,1743,18517036,1645,2905
3668,3668,0,0,5,1,1.0,734,490,477,1696,453,18537712,1648,2906
3669,3669,0,0,5,1,1.0,734,490,170,1707,452,18537712,1647,2907
3670,3670,0,0,5,1,0.8008,734,1336,477,1696,3604,18537712,1648,2908
3671,3671,0,0,5,1,0.8179,69,1331,477,1696,5400,18537712,1646,2909
3672,3672,0,0,5,1,1.0,734,1336,477,1696,5399,18537712,1648,2910
3673,3673,0,0,5,1,1.0,734,1336,477,1696,4421,18537712,1648,2912
3674,3674,0,0,5,1,1.0,734,1336,170,1707,3681,18537712,1647,2913
3675,3675,0,0,5,1,1.0,736,1340,666,187,3462,18541571,1650,2914
3676,3676,0,0,5,1,1.0,736,1340,666,180,2451,18541571,1650,2915
3677,3677,0,0,5,1,1.0,736,1340,666,187,5481,18541571,1650,2916
3678,3678,0,0,5,0,1.0,736,493,277,898,454,18541571,1649,2917
3679,3679,0,0,5,1,1.0,736,1340,666,181,1103,18541571,1650,2918
3680,3680,0,0,5,1,1.0,720,447,477,1696,416,18549926,1654,2919
3681,3681,0,0,5,1,0.8192,720,447,474,1318,417,18549926,1653,2920
3682,3682,0,0,5,1,1.0,508,889,503,1338,1363,18559275,1657,2921
3683,3683,0,0,5,1,1.0,508,890,503,1403,4084,18559275,1657,2923
3684,3684,0,0,5,1,1.0,508,889,503,1404,1740,18559275,1657,2924
3685,3685,0,0,5,1,1.0,406,723,784,1609,1742,18559275,1656,2925
3686,3686,0,0,5,0,0.7959,406,723,348,1647,1741,18559275,1655,2926
3687,3687,0,0,5,1,1.0,802,1480,123,13,2743,18562808,1661,2927
3688,3688,0,0,5,1,1.0,483,850,123,13,2744,18562808,1660,2928
3689,3689,0,0,5,1,1.0,802,1480,123,13,1137,18562808,1661,2929
3690,3690,0,0,5,1,1.0,483,850,123,13,1138,18562808,1660,2930
3691,3691,0,0,5,1,1.0,481,845,123,13,1139,18562808,1659,2931
3692,3692,0,0,5,1,1.0,347,91,123,13,63,18562808,1658,2932
3693,3693,0,0,5,1,1.0,481,203,123,13,194,18562808,1659,2934
3694,3694,0,0,5,0,0.6086,942,882,519,1430,2958,18567992,1675,2935
3695,3695,0,0,5,0,0.8026,946,1402,519,1430,2957,18567992,1677,2936
3696,3696,0,0,5,1,1.0,804,1484,477,623,2953,18567992,1669,2937
3697,3697,0,0,5,1,1.0,946,1402,477,623,2954,18567992,1676,2938
3698,3698,0,0,5,1,1.0,942,882,477,623,2955,18567992,1674,2939
3699,3699,0,0,5,0,1.0,804,1484,519,1430,2956,18567992,1670,2940
3700,3700,0,0,5,0,1.0,805,1485,655,1574,1068,18567992,1672,2941
3701,3701,0,0,5,1,0.5916,234,1486,655,1574,1069,18567992,1664,2942
3702,3702,0,0,5,0,1.0,942,220,519,1430,209,18567992,1675,2943
3703,3703,0,0,5,0,0.5983,206,881,111,1339,1856,18567992,1662,2945
3704,3704,0,0,5,0,0.8199,261,1020,519,1430,1853,18567992,1667,2946
3705,3705,0,0,5,0,0.7976,942,220,111,1339,210,18567992,1673,2947
3706,3706,0,0,5,0,1.0,261,1020,111,1339,1855,18567992,1666,2948
3707,3707,0,0,5,1,0.5861,206,881,519,1430,1854,18567992,1663,2949
3708,3708,0,0,5,1,0.7912,946,1402,776,1342,4749,18567992,1678,2950
3709,3709,0,0,5,0,0.6274,234,1486,776,1342,4750,18567992,1665,2951
3710,3710,0,0,5,1,1.0,804,1484,776,1342,4748,18567992,1671,2952
3711,3711,0,0,5,0,0.6012,261,1020,776,1342,4751,18567992,1668,2953
3712,3712,0,0,5,0,0.7974,305,60,657,838,5361,18570872,1679,2954
3713,3713,0,0,5,1,1.0,132,787,465,381,2864,18586338,1681,2956
3714,3714,0,0,5,1,1.0,132,787,787,1623,3866,18586338,1682,2957
3715,3715,0,0,5,1,1.0,132,787,465,379,3867,18586338,1681,2958
3716,3716,0,0,5,1,0.8001,132,787,218,795,3865,18586338,1680,2959
3717,3717,0,0,5,1,1.0,132,787,465,381,1323,18586338,1681,2960
3718,3718,0,0,5,1,1.0,367,648,465,381,1324,18586338,1683,2961
3719,3719,0,0,5,1,1.0,132,787,465,381,933,18586338,1681,2962
3720,3720,0,0,5,1,1.0,367,648,465,381,937,18586338,1683,2963
3721,3721,0,0,5,0,0.7902,616,1101,345,230,632,18658080,1687,2964
3722,3722,0,0,5,1,1.0,616,1101,125,577,3964,18658080,1686,2965
3723,3723,0,0,5,0,0.6181,508,889,477,623,975,18673555,1690,2967
3724,3724,0,0,5,1,1.0,508,889,208,778,978,18673555,1688,2968
3725,3725,0,0,5,0,1.0,508,889,787,1623,976,18673555,1691,2969
3726,3726,0,0,5,1,1.0,508,889,340,1017,977,18673555,1689,2970
3727,3727,0,0,5,1,1.0,749,1378,796,84,2328,18682458,1696,2971
3728,3728,0,0,5,1,1.0,427,754,426,950,2566,18690658,1700,2972
3729,3729,0,0,5,1,1.0,337,1091,426,950,2565,18690658,1698,2973
3730,3730,0,0,5,1,1.0,18,895,426,950,2567,18690658,1697,2974
3731,3731,0,0,5,1,0.7889,427,754,421,1204,4300,18690658,1699,2975
3732,3732,0,0,5,1,1.0,427,754,426,245,5218,18690658,1700,2976
3733,3733,0,0,5,1,1.0,495,861,426,245,5219,18690658,1701,2978
3734,3734,0,0,5,1,0.6206,730,1330,432,1224,3068,18719443,1703,2979
3735,3735,0,0,5,0,0.7979,399,144,432,258,636,18719443,1702,2980
3736,3736,0,0,5,1,1.0,730,1330,432,248,2529,18719443,1703,2981
3737,3737,0,0,5,1,0.7965,703,1259,530,1453,4740,18720067,1704,2982
3738,3738,0,0,5,1,1.0,919,698,530,1453,4741,18720067,1705,2983
3739,3739,0,0,5,1,1.0,903,1032,474,1318,1540,18759291,1713,2984
3740,3740,0,0,5,1,1.0,903,1032,389,1126,1541,18759291,1712,2985
3741,3741,0,0,5,1,1.0,903,1032,501,1390,1545,18759291,1714,2986
3742,3742,0,0,5,1,1.0,903,1032,114,1553,1542,18759291,1709,2987
3743,3743,0,0,5,1,1.0,903,1032,115,554,1544,18759291,1710,2989
3744,3744,0,0,5,1,1.0,903,1032,185,1490,1543,18759291,1711,2990
3745,3745,0,0,5,1,0.4196,903,1031,389,1126,2265,18759291,1712,2991
3746,3746,0,0,5,1,0.5947,903,1031,115,554,2266,18759291,1710,2992
3747,3747,0,0,5,1,0.6084,903,1031,103,1089,2267,18759291,1708,2993
3748,3748,0,0,5,1,1.0,741,1359,40,1324,3675,18768415,1715,2994
3749,3749,0,0,5,1,0.8186,879,500,40,1324,468,18768415,1720,2995
3750,3750,0,0,5,1,1.0,879,500,817,1529,467,18768415,1725,2996
3751,3751,0,0,5,1,1.0,879,500,40,1324,466,18768415,1720,2997
3752,3752,0,0,5,1,1.0,741,1359,40,1324,5014,18768415,1715,2998
3753,3753,0,0,5,1,1.0,879,1358,40,1324,5012,18768415,1720,3001
3754,3754,0,0,5,1,1.0,879,1358,399,1169,5013,18768415,1722,3002
3755,3755,0,0,5,1,1.0,741,1359,399,1169,5015,18768415,1717,3003
3756,3756,0,0,5,1,0.8042,741,1359,218,795,2472,18768415,1716,3004
3757,3757,0,0,5,1,0.7908,879,1358,465,1301,2471,18768415,1723,3005
3758,3758,0,0,5,1,1.0,741,1359,465,1301,2473,18768415,1718,3006
3759,3759,0,0,5,1,1.0,879,1358,218,795,2470,18768415,1721,3007
3760,3760,0,0,5,1,1.0,879,1358,816,714,4403,18768415,1724,3008
3761,3761,0,0,5,1,1.0,741,1359,40,1324,4404,18768415,1715,3009
3762,3762,0,0,5,1,0.7979999999999999,879,1358,40,1324,4402,18768415,1720,3010
3763,3763,0,0,5,1,1.0,741,1359,816,714,4405,18768415,1719,3012
3764,3764,0,0,5,0,1.0,367,648,818,1270,2749,18779739,1731,3013
3765,3765,0,0,5,1,1.0,367,648,395,1159,2750,18779739,1728,3014
3766,3766,0,0,5,1,1.0,367,648,395,1157,2880,18779739,1728,3015
3767,3767,0,0,5,1,1.0,367,648,293,929,1593,18779739,1727,3016
3768,3768,0,0,5,0,0.8178,367,648,512,926,5094,18779739,1729,3017
3769,3769,0,0,5,1,0.5869,367,648,818,1270,4556,18779739,1731,3018
3770,3770,0,0,5,0,0.5936,367,648,818,1270,2996,18779739,1731,3019
3771,3771,0,0,5,0,0.8001,367,648,512,926,1216,18779739,1729,3020
3772,3772,0,0,5,0,1.0,367,648,630,1719,1217,18779739,1730,3021
3773,3773,0,0,5,1,1.0,330,169,225,807,174,18789467,1732,3023
3774,3774,0,0,5,1,0.7975,330,799,608,1658,3715,18789467,1735,3024
3775,3775,0,0,5,1,1.0,330,799,577,1583,3714,18789467,1734,3025
3776,3776,0,0,5,1,0.5903,330,799,324,601,3716,18789467,1733,3026
3777,3777,0,0,5,1,1.0,330,797,225,808,1010,18789467,1732,3027
3778,3778,0,0,5,1,1.0,330,799,225,808,4299,18789467,1732,3028
3779,3779,0,0,5,1,0.804,95,1322,90,522,1530,18809519,1737,3029
3780,3780,0,0,5,1,1.0,95,1322,90,522,3385,18809519,1737,3030
3781,3781,0,0,5,1,1.0,519,908,90,522,3386,18809519,1739,3031
3782,3782,0,0,5,1,1.0,519,908,503,1403,2318,18809519,1740,3032
3783,3783,0,0,5,1,1.0,95,1322,503,1403,2317,18809519,1738,3034
3784,3784,0,0,5,1,1.0,95,1322,503,1403,4204,18809519,1738,3035
3785,3785,0,0,5,1,1.0,519,908,503,1460,1358,18809519,1740,3036
3786,3786,0,0,5,1,0.7961,95,1322,503,1460,1357,18809519,1738,3037
3787,3787,0,0,5,1,0.8299,438,162,160,1352,154,18818921,1743,3038
3788,3788,0,0,5,1,1.0,165,857,160,1352,1450,18818921,1741,3039
3789,3789,0,0,5,1,1.0,438,775,160,1353,3213,18818921,1743,3040
3790,3790,0,0,5,1,0.7818,165,857,872,1679,3212,18818921,1742,3041
3791,3791,0,0,5,1,1.0,438,775,872,1679,3211,18818921,1744,3042
3792,3792,0,0,5,1,1.0,165,857,160,1353,3214,18818921,1741,3043
3793,3793,0,0,5,1,1.0,438,162,160,275,153,18818921,1743,3045
3794,3794,0,0,5,1,1.0,165,857,160,275,1449,18818921,1741,3046
3795,3795,0,0,5,1,0.4148,562,258,872,1679,243,18826942,1745,3047
3796,3796,0,0,5,0,1.0,562,258,872,1679,2098,18826942,1745,3048
3797,3797,0,0,5,1,1.0,540,962,233,1714,2811,18828243,1747,3049
3798,3798,0,0,5,1,1.0,540,962,81,1509,2810,18828243,1746,3050
3799,3799,0,0,5,1,1.0,540,962,233,398,5657,18828243,1747,3051
3800,3800,0,0,5,1,1.0,540,962,81,354,5646,18828243,1746,3052
3801,3801,0,0,5,1,1.0,540,962,81,353,3722,18828243,1746,3053
3802,3802,0,0,5,1,1.0,540,962,233,397,3179,18828243,1747,3054
3803,3803,0,0,5,1,1.0,540,962,81,353,3178,18828243,1746,3056
3804,3804,0,0,5,1,1.0,762,1416,493,286,642,18843273,1754,3057
3805,3805,0,0,5,1,1.0,762,1416,382,882,3078,18843273,1752,3058
3806,3806,0,0,5,1,1.0,762,1416,493,1361,4385,18843273,1754,3059
3807,3807,0,0,5,1,1.0,762,1416,382,126,4387,18843273,1752,3060
3808,3808,0,0,5,1,0.8324,762,1416,446,1245,4386,18843273,1753,3061
3809,3809,0,0,5,1,1.0,762,1416,493,1361,2794,18843273,1754,3062
3810,3810,0,0,5,1,1.0,762,1416,493,1360,3992,18843273,1754,3063
3811,3811,0,0,5,1,0.8068,762,1416,232,1715,3994,18843273,1750,3064
3812,3812,0,0,5,1,1.0,762,1416,446,1245,3993,18843273,1753,3065
3813,3813,0,0,5,1,0.8241,762,1416,24,1713,1736,18843273,1749,3067
3814,3814,0,0,5,0,0.6078,762,1416,382,126,588,18843273,1752,3068
3815,3815,0,0,5,1,0.8119,762,1416,236,819,1737,18843273,1751,3069
3816,3816,0,0,5,1,1.0,762,1416,232,1715,4826,18843273,1750,3070
3817,3817,0,0,5,1,1.0,762,1416,493,1360,4824,18843273,1754,3071
3818,3818,0,0,5,1,1.0,762,1416,382,126,4823,18843273,1752,3072
3819,3819,0,0,5,1,0.8148,762,1416,446,1245,4825,18843273,1753,3073
3820,3820,0,0,5,1,1.0,108,1403,438,1237,4433,18854938,1755,3074
3821,3821,0,0,5,1,1.0,688,1233,438,1237,4430,18854938,1756,3075
3822,3822,0,0,5,1,0.6029,210,995,477,150,1088,18941456,1757,3076
3823,3823,0,0,5,1,1.0,793,1464,477,150,1070,18941456,1758,3078
3824,3824,0,0,5,1,0.8096,507,9,477,623,3588,18958632,1759,3079
3825,3825,0,0,5,1,1.0,508,889,477,1700,2777,18958632,1760,3080
3826,3826,0,0,5,0,0.804,508,890,477,623,1210,18958632,1760,3081
3827,3827,0,0,5,1,0.7959999999999999,507,9,477,623,1218,18958632,1759,3082
3828,3828,0,0,5,1,1.0,355,625,816,714,4010,18971536,1762,3083
3829,3829,0,0,5,1,1.0,355,625,400,707,4011,18971536,1761,3084
3830,3830,0,0,5,1,1.0,867,614,363,1054,2555,18971536,1769,3085
3831,3831,0,0,5,1,1.0,399,711,363,1054,2553,18971536,1766,3086
3832,3832,0,0,5,1,1.0,867,614,110,552,2554,18971536,1768,3087
3833,3833,0,0,5,1,1.0,936,1214,363,1054,2557,18971536,1772,3089
3834,3834,0,0,5,1,1.0,936,1214,110,552,2556,18971536,1771,3090
3835,3835,0,0,5,1,1.0,357,624,363,1054,2559,18971536,1764,3091
3836,3836,0,0,5,1,1.0,399,711,110,552,2552,18971536,1765,3092
3837,3837,0,0,5,1,0.8127,357,624,110,552,2558,18971536,1763,3093
3838,3838,0,0,5,1,0.8212,867,614,363,1054,4738,18971536,1769,3094
3839,3839,0,0,5,1,1.0,936,1214,363,1054,4739,18971536,1772,3095
3840,3840,0,0,5,1,1.0,357,624,363,1054,4737,18971536,1764,3096
3841,3841,0,0,5,1,1.0,867,614,363,1054,2416,18971536,1769,3097
3842,3842,0,0,5,1,1.0,936,1214,634,1745,2411,18971536,1773,3098
3843,3843,0,0,5,1,1.0,399,711,363,1054,2414,18971536,1766,3100
3844,3844,0,0,5,1,1.0,399,711,634,1745,2413,18971536,1767,3101
3845,3845,0,0,5,1,1.0,936,1214,363,1054,2412,18971536,1772,3102
3846,3846,0,0,5,1,1.0,867,614,634,1745,2415,18971536,1770,3103
3847,3847,0,0,5,1,0.8078,263,654,878,295,2255,18978135,1777,3104
3848,3848,0,0,5,1,0.8049,263,654,609,1659,886,18978135,1775,3105
3849,3849,0,0,5,1,0.8101,263,654,418,1205,885,18978135,1774,3106
3850,3850,0,0,5,1,1.0,263,654,878,294,884,18978135,1777,3107
3851,3851,0,0,5,0,0.5903,263,107,787,1623,98,18978135,1776,3108
3852,3852,0,0,5,1,1.0,661,1185,787,1623,1257,18978135,1778,3109
3853,3853,0,0,5,1,1.0,263,654,418,1205,2486,18978135,1774,3112
3854,3854,0,0,5,1,1.0,263,107,418,1205,99,18978135,1774,3113
3855,3855,0,0,5,1,1.0,334,587,872,492,1100,18987459,1781,3114
3856,3856,0,0,5,1,1.0,334,587,285,905,1101,18987459,1780,3115
3857,3857,0,0,5,1,0.8082,334,587,237,830,1102,18987459,1779,3116
3858,3858,0,0,5,1,0.8066,197,451,158,657,423,19015962,1786,3117
3859,3859,0,0,5,1,0.7937,197,451,158,657,5253,19015962,1786,3118
3860,3860,0,0,5,1,1.0,9,19,477,644,1539,19023807,1787,3119
3861,3861,0,0,5,1,0.8267,9,19,868,1381,3640,19023807,1788,3120
3862,3862,0,0,5,1,1.0,61,21,250,791,1941,19027573,1789,3121
3863,3863,0,0,5,0,0.5986,423,747,872,1679,4607,19027573,1790,3123
3864,3864,0,0,5,0,0.6045,799,1474,872,1679,4608,19027573,1791,3124
3865,3865,0,0,5,1,1.0,95,1322,489,413,3657,19032560,1792,3125
3866,3866,0,0,5,0,0.7891,588,1051,489,413,3497,19032560,1793,3126
3867,3867,0,0,5,0,0.6269,415,150,872,1679,141,19060737,1794,3127
3868,3868,0,0,5,1,1.0,211,1175,363,1054,1804,19067471,1795,3128
3869,3869,0,0,5,1,0.5772,867,614,363,1054,1805,19067471,1796,3129
3870,3870,0,0,5,1,1.0,211,1175,363,1054,4258,19067471,1795,3130
3871,3871,0,0,5,1,1.0,867,614,363,1054,4259,19067471,1796,3131
3872,3872,0,0,5,1,1.0,211,1175,363,1054,4688,19067471,1795,3132
3873,3873,0,0,5,1,1.0,867,614,363,1054,4692,19067471,1796,3134
3874,3874,0,0,5,1,0.8282,540,962,24,429,700,19106615,1798,3135
3875,3875,0,0,5,1,1.0,540,962,236,819,5232,19106615,1799,3136
3876,3876,0,0,5,0,0.6216,515,905,218,795,2785,19106615,1797,3137
3877,3877,0,0,5,1,1.0,774,1432,306,964,4304,19117293,1807,3138
3878,3878,0,0,5,1,1.0,233,722,306,964,4305,19117293,1804,3139
3879,3879,0,0,5,1,1.0,68,35,5,968,5071,19117293,1802,3140
3880,3880,0,0,5,1,1.0,233,722,5,968,5070,19117293,1803,3141
3881,3881,0,0,5,1,1.0,774,1432,5,968,5069,19117293,1806,3142
3882,3882,0,0,5,1,1.0,233,722,5,191,4064,19117293,1803,3143
3883,3883,0,0,5,1,1.0,68,35,5,191,3041,19117293,1802,3145
3884,3884,0,0,5,1,0.802,233,722,5,192,2340,19117293,1803,3146
3885,3885,0,0,5,1,1.0,233,722,477,1708,4408,19117293,1805,3147
3886,3886,0,0,5,1,1.0,233,722,5,191,4407,19117293,1803,3148
3887,3887,0,0,5,1,1.0,41,39,477,1696,5421,19117987,1809,3149
3888,3888,0,0,5,0,0.6021,41,39,474,1318,5422,19117987,1808,3150
3889,3889,0,0,5,1,0.8283,41,39,662,465,5423,19117987,1810,3151
3890,3890,0,0,5,1,1.0,610,1092,527,393,1486,19148574,1813,3152
3891,3891,0,0,5,1,1.0,610,335,527,255,30,19148574,1813,3153
3892,3892,0,0,5,1,0.789,610,335,387,1117,326,19148574,1812,3154
3893,3893,0,0,5,1,1.0,639,1140,358,1045,905,19159850,1814,3156
3894,3894,0,0,5,1,0.5768,850,814,113,395,2055,19184270,1819,3157
3895,3895,0,0,5,1,0.7982,749,1376,299,201,614,19184270,1818,3158
3896,3896,0,0,5,1,0.6062,850,814,299,201,615,19184270,1820,3159
3897,3897,0,0,5,1,1.0,850,177,702,997,183,19184270,1821,3160
3898,3898,0,0,5,1,0.8089,850,177,815,987,184,19184270,1822,3161
3899,3899,0,0,5,1,1.0,524,42,477,1511,3309,19200365,1824,3162
3900,3900,0,0,5,1,1.0,524,42,3,409,3310,19200365,1823,3163
3901,3901,0,0,5,1,0.8009,202,959,227,814,4522,19200865,1825,3164
3902,3902,0,0,5,1,0.6074,202,959,275,896,4519,19200865,1826,3165
3903,3903,0,0,5,1,1.0,202,959,455,1280,4520,19200865,1827,3167
3904,3904,0,0,5,1,1.0,814,1506,334,446,3762,19210288,1831,3168
3905,3905,0,0,5,1,1.0,667,178,334,446,3168,19210288,1829,3169
3906,3906,0,0,5,1,1.0,814,1506,334,446,3171,19210288,1831,3170
3907,3907,0,0,5,1,1.0,785,1455,334,446,3169,19210288,1830,3171
3908,3908,0,0,5,1,1.0,54,1419,334,446,3170,19210288,1828,3172
3909,3909,0,0,5,1,1.0,667,178,334,446,3023,19210288,1829,3173
3910,3910,0,0,5,1,1.0,729,1329,477,1708,1106,19214395,1833,3174
3911,3911,0,0,5,1,1.0,307,773,22,249,635,19214395,1832,3175
3912,3912,0,0,5,1,1.0,330,797,663,459,5676,19221962,1834,3176
3913,3913,0,0,5,1,1.0,330,797,712,1140,5677,19221962,1835,3178
3914,3914,0,0,5,1,0.8048,432,758,820,1188,2578,19233108,1836,3179
3915,3915,0,0,5,1,1.0,840,30,455,1280,1461,19249634,1838,3180
3916,3916,0,0,5,1,1.0,588,1051,282,902,2738,19263182,1839,3181
3917,3917,0,0,5,1,1.0,588,1051,282,902,2625,19263182,1839,3182
3918,3918,0,0,5,1,0.7951,588,1051,503,1403,2624,19263182,1840,3183
3919,3919,0,0,5,1,1.0,588,1051,282,142,596,19263182,1839,3184
3920,3920,0,0,5,1,0.6101,588,1051,503,1403,1896,19263182,1840,3185
3921,3921,0,0,5,1,1.0,588,1051,282,902,2739,19263182,1839,3186
3922,3922,0,0,5,1,1.0,153,435,806,1101,399,19277602,1847,3187
3923,3923,0,0,5,1,1.0,153,435,236,819,400,19277602,1845,3189
3924,3924,0,0,5,1,1.0,540,962,806,1101,3339,19277602,1850,3190
3925,3925,0,0,5,1,1.0,540,962,236,819,3340,19277602,1849,3191
3926,3926,0,0,5,1,0.8009999999999999,540,962,236,819,4256,19277602,1849,3192
3927,3927,0,0,5,1,1.0,540,962,806,1101,4257,19277602,1850,3193
3928,3928,0,0,5,1,1.0,540,962,24,1713,4255,19277602,1848,3194
3929,3929,0,0,5,1,1.0,153,1232,806,1101,4254,19277602,1847,3195
3930,3930,0,0,5,1,1.0,153,1232,236,819,4253,19277602,1845,3196
3931,3931,0,0,5,1,1.0,153,1232,24,1713,4252,19277602,1843,3197
3932,3932,0,0,5,1,1.0,153,1232,806,1101,2278,19277602,1847,3198
3933,3933,0,0,5,1,1.0,540,962,806,1101,2277,19277602,1850,3200
3934,3934,0,0,5,0,0.8045,153,1232,236,819,4045,19277602,1845,3201
3935,3935,0,0,5,1,0.6036,153,1232,313,662,2244,19277602,1846,3202
3936,3936,0,0,5,1,0.7818,153,1232,218,796,2243,19277602,1844,3203
3937,3937,0,0,5,1,1.0,153,1232,236,819,4393,19277602,1845,3204
3938,3938,0,0,5,1,1.0,153,1232,236,823,1124,19277602,1845,3205
3939,3939,0,0,5,1,1.0,845,731,477,1696,3466,19299243,1853,3206
3940,3940,0,0,5,1,1.0,845,731,158,1246,3465,19299243,1852,3207
3941,3941,0,0,5,1,1.0,862,1188,477,1696,3468,19299243,1855,3208
3942,3942,0,0,5,1,1.0,862,1188,158,1246,3467,19299243,1854,3209
3943,3943,0,0,5,1,0.8240000000000001,438,775,103,1089,3009,19339107,1860,3211
3944,3944,0,0,5,1,1.0,291,369,103,1089,342,19339107,1857,3212
3945,3945,0,0,5,1,1.0,438,775,477,1396,3010,19339107,1861,3213
3946,3946,0,0,5,1,0.8126,291,369,477,1396,343,19339107,1858,3214
3947,3947,0,0,5,1,0.6058,291,369,477,1396,2562,19339107,1858,3215
3948,3948,0,0,5,1,1.0,438,776,477,1396,2564,19339107,1861,3216
3949,3949,0,0,5,1,1.0,404,718,477,1396,2563,19339107,1859,3217
3950,3950,0,0,5,1,1.0,438,134,477,1396,2196,19339107,1861,3218
3951,3951,0,0,5,1,1.0,291,369,477,1396,2195,19339107,1858,3219
3952,3952,0,0,5,1,0.7878,291,369,103,1089,2322,19339107,1857,3220
3953,3953,0,0,5,1,1.0,438,134,477,1396,4689,19339107,1861,3223
3954,3954,0,0,5,1,1.0,291,369,477,1396,4683,19339107,1858,3224
3955,3955,0,0,5,1,0.7906,624,1115,75,479,4233,19342176,1864,3225
3956,3956,0,0,5,1,0.8018,624,1115,387,1115,4235,19342176,1865,3226
3957,3957,0,0,5,1,1.0,99,982,75,479,4234,19342176,1862,3227
3958,3958,0,0,5,1,1.0,99,982,387,1115,4236,19342176,1863,3228
3959,3959,0,0,5,1,1.0,793,1464,160,1351,1848,19343300,1868,3229
3960,3960,0,0,5,1,1.0,793,542,160,275,510,19343300,1868,3230
3961,3961,0,0,5,1,1.0,245,884,160,275,5233,19343300,1866,3231
3962,3962,0,0,5,1,1.0,253,953,160,275,5234,19343300,1867,3232
3963,3963,0,0,5,1,1.0,245,884,160,275,4832,19343300,1866,3234
3964,3964,0,0,5,1,0.8032,253,953,160,275,4833,19343300,1867,3235
3965,3965,0,0,5,1,1.0,628,1006,176,1557,4816,19351236,1870,3236
3966,3966,0,0,5,1,1.0,25,1499,176,1557,4815,19351236,1869,3237
3967,3967,0,0,5,1,1.0,628,1005,176,1557,5688,19351236,1870,3238
3968,3968,0,0,5,1,1.0,25,560,176,1557,532,19351236,1869,3239
3969,3969,0,0,5,1,1.0,274,1367,21,1418,4456,19355831,1871,3240
3970,3970,0,0,5,1,1.0,274,501,613,1664,469,19355831,1872,3241
3971,3971,0,0,5,1,1.0,274,1367,21,319,3210,19355831,1871,3242
3972,3972,0,0,5,1,1.0,274,501,21,319,704,19355831,1871,3243
3973,3973,0,0,5,1,1.0,274,1367,21,319,2572,19355831,1871,3245
3974,3974,0,0,5,1,0.8144,614,1096,342,1020,5512,19434026,1875,3246
3975,3975,0,0,5,0,0.5882,704,1260,342,1020,5511,19434026,1878,3247
3976,3976,0,0,5,1,0.4211,614,1096,343,956,5510,19434026,1876,3248
3977,3977,0,0,5,1,0.8011,704,1260,230,816,5513,19434026,1877,3249
3978,3978,0,0,5,1,1.0,704,1260,343,956,5509,19434026,1879,3250
3979,3979,0,0,5,1,1.0,614,1096,230,816,5514,19434026,1874,3251
3980,3980,0,0,5,1,1.0,508,889,477,623,3777,19435899,1881,3252
3981,3981,0,0,5,1,1.0,248,564,477,623,4571,19435899,1880,3253
3982,3982,0,0,5,1,1.0,323,575,740,1765,4208,19457882,1883,3254
3983,3983,0,0,5,1,0.8074,323,575,254,858,1406,19457882,1882,3256
3984,3984,0,0,5,1,1.0,737,1341,227,811,5284,19468717,1885,3257
3985,3985,0,0,5,1,0.6023,652,1159,227,811,5285,19468717,1884,3258
3986,3986,0,0,5,1,1.0,352,63,453,1269,3700,19485785,1890,3259
3987,3987,0,0,5,1,1.0,219,440,453,1269,406,19485785,1887,3260
3988,3988,0,0,5,1,1.0,352,62,387,1115,3847,19485785,1889,3261
3989,3989,0,0,5,1,1.0,219,1250,387,1115,3848,19485785,1886,3262
3990,3990,0,0,5,0,0.609,219,1250,594,920,5100,19485785,1888,3263
3991,3991,0,0,5,1,1.0,505,876,433,259,1834,19485979,1892,3264
3992,3992,0,0,5,1,1.0,505,876,324,601,1833,19485979,1891,3265
3993,3993,0,0,5,1,1.0,505,584,433,257,4990,19485979,1892,3267
3994,3994,0,0,5,1,1.0,505,584,324,601,4989,19485979,1891,3268
3995,3995,0,0,5,0,0.5969,505,876,324,601,4478,19485979,1891,3269
3996,3996,0,0,5,1,1.0,862,1188,477,623,4457,19509275,1893,3270
3997,3997,0,0,5,1,1.0,862,1188,477,623,2231,19509275,1893,3271
3998,3998,0,0,5,1,1.0,862,1188,477,623,4615,19509275,1893,3272
3999,3999,0,0,5,1,0.8211,132,787,465,380,4317,19515084,1894,3273
4000,4000,0,0,5,1,0.6126,367,648,465,380,4316,19515084,1895,3274
4001,4001,0,0,5,1,1.0,540,962,24,1713,3577,19533082,1897,3275
4002,4002,0,0,5,1,1.0,200,473,24,1713,446,19533082,1896,3276
4003,4003,0,0,5,1,1.0,540,962,24,1713,2401,19533082,1897,3278
4004,4004,0,0,5,1,1.0,200,1323,24,1713,2390,19533082,1896,3279
4005,4005,0,0,5,1,1.0,726,1309,328,1001,4293,19578243,1901,3280
4006,4006,0,0,5,1,1.0,252,1203,328,1001,4292,19578243,1899,3281
4007,4007,0,0,5,1,1.0,726,1309,281,729,5139,19578243,1900,3282
4008,4008,0,0,5,1,1.0,252,1201,281,729,5138,19578243,1898,3283
4009,4009,0,0,5,0,0.6132,465,822,834,573,1531,19583683,1904,3284
